site_uuid,site_name,id,ticket_number,entry_time,exit_time,transaction_time,duration_mins,payment_method,card_scheme,full_price,discount_code,product_id,discounted_price,vat_pct,tax_amount,charged,psp,acquirer,psp_reference
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000084,TKT-SLS-000084,2025-03-01T18:52:21Z,2025-03-01T19:42:21Z,2025-03-01T19:38:21Z,50,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-EDCF59FF1DED7019
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000085,TKT-SLS-000085,2025-03-01T12:14:26Z,2025-03-01T12:48:26Z,2025-03-01T12:43:26Z,34,APP,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-FB819170A33DA1C7
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000086,TKT-SLS-000086,2025-03-01T09:27:14Z,2025-03-01T09:50:14Z,2025-03-01T09:46:14Z,23,CONTACTLESS,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-F8D6D8E1CD7AA773
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000087,TKT-SLS-000087,2025-03-01T20:46:42Z,2025-03-01T21:55:42Z,2025-03-01T21:53:42Z,69,DEBIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-7CBA1AAE7A76889A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000088,TKT-SLS-000088,2025-03-01T18:51:25Z,2025-03-01T21:14:25Z,2025-03-01T21:13:25Z,143,CREDIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-FC4BB44D9D453678
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000089,TKT-SLS-000089,2025-03-01T12:24:01Z,2025-03-01T16:10:01Z,2025-03-01T16:09:01Z,226,CONTACTLESS,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-BF1F0E988B300EFF
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000090,TKT-SLS-000090,2025-03-01T15:48:27Z,2025-03-01T18:20:27Z,2025-03-01T18:18:27Z,152,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-3E2301EB4197747E
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000091,TKT-SLS-000091,2025-03-01T13:09:48Z,2025-03-01T14:04:48Z,2025-03-01T14:00:48Z,55,CONTACTLESS,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-9B7B0962930DC52E
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000092,TKT-SLS-000092,2025-03-01T20:55:41Z,2025-03-01T22:11:41Z,2025-03-01T22:07:41Z,76,APP,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-730373981899B05B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000093,TKT-SLS-000093,2025-03-01T11:45:53Z,2025-03-01T12:39:53Z,2025-03-01T12:38:53Z,54,CREDIT_CARD,AMEX,£2.00,PROMO-20,PROD-PR-003,£1.60,20,£0.27,£1.60,SIX,AMEX,SIX-B201ABE0DE5C69CB
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000094,TKT-SLS-000094,2025-03-01T17:34:14Z,2025-03-01T20:02:14Z,2025-03-01T19:59:14Z,148,CASH,N/A,£5.00,,,£5.00,20,£0.83,£5.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000095,TKT-SLS-000095,2025-03-01T11:46:22Z,2025-03-01T12:14:22Z,2025-03-01T12:12:22Z,28,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-9EE9C5E331B38180
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000096,TKT-SLS-000096,2025-03-01T11:02:38Z,,2025-03-01T12:31:38Z,,APP,MASTERCARD,£3.50,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-5B3F9B6D2D8DE71C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000097,TKT-SLS-000097,2025-03-01T15:09:32Z,,2025-03-01T17:55:32Z,,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-1D7D74C775ED513C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000098,TKT-SLS-000098,2025-03-01T10:14:57Z,2025-03-01T14:01:57Z,2025-03-01T13:58:57Z,227,CONTACTLESS,AMEX,£5.00,,,£5.00,20,£0.83,£5.00,SIX,AMEX,SIX-7BDE9FE1E2F54A9C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000099,TKT-SLS-000099,2025-03-01T14:10:11Z,2025-03-01T14:25:11Z,2025-03-01T14:24:11Z,15,APP,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-061CFD76F1C8EA2A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000100,TKT-SLS-000100,2025-03-01T12:14:51Z,2025-03-01T12:43:51Z,2025-03-01T12:41:51Z,29,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-E973212EA46910F9
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000101,TKT-SLS-000101,2025-03-01T13:00:27Z,,2025-03-01T13:38:27Z,,APP,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-B7EB4B9ECCB860B2
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000102,TKT-SLS-000102,2025-03-01T13:48:35Z,2025-03-01T16:45:35Z,2025-03-01T16:40:35Z,177,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-A460961CFCCC394B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000103,TKT-SLS-000103,2025-03-01T17:26:32Z,2025-03-01T22:14:32Z,2025-03-01T22:09:32Z,288,DEBIT_CARD,AMEX,£7.00,VALID-CODE,PROD-VC-004,£3.50,20,£0.58,£3.50,SIX,AMEX,SIX-999349557D6F7534
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000104,TKT-SLS-000104,2025-03-01T11:15:14Z,2025-03-01T11:42:14Z,2025-03-01T11:41:14Z,27,APP,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-88E1362BF2092FEB
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000105,TKT-SLS-000105,2025-03-01T12:08:18Z,2025-03-01T16:19:18Z,2025-03-01T16:14:18Z,251,CONTACTLESS,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-D9306B8D964848BC
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000106,TKT-SLS-000106,2025-03-01T09:34:37Z,2025-03-01T11:02:37Z,2025-03-01T10:57:37Z,88,DEBIT_CARD,AMEX,£3.50,,,£3.50,20,£0.58,£3.50,SIX,AMEX,SIX-3E6213361DFD97B5
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000107,TKT-SLS-000107,2025-03-01T14:46:43Z,2025-03-01T16:37:43Z,2025-03-01T16:36:43Z,111,CREDIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-37B6C94429B6816E
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000108,TKT-SLS-000108,2025-03-01T12:58:29Z,2025-03-01T13:17:29Z,2025-03-01T13:14:29Z,19,CREDIT_CARD,MAESTRO,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-F4810F9500FAC426
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000109,TKT-SLS-000109,2025-03-01T17:26:35Z,2025-03-01T20:11:35Z,2025-03-01T20:06:35Z,165,CONTACTLESS,MAESTRO,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-7AB21A1BC3AFAFA7
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000110,TKT-SLS-000110,2025-03-01T14:03:09Z,2025-03-01T16:24:09Z,2025-03-01T16:20:09Z,141,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-8D406D397C32E75C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000111,TKT-SLS-000111,2025-03-01T18:32:45Z,2025-03-01T19:23:45Z,2025-03-01T19:19:45Z,51,CREDIT_CARD,AMEX,£2.00,,,£2.00,20,£0.33,£2.00,SIX,AMEX,SIX-C32ABDBCCCA4BB18
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000112,TKT-SLS-000112,2025-03-01T15:42:57Z,2025-03-01T17:54:57Z,2025-03-01T17:52:57Z,132,CONTACTLESS,VISA,£5.00,VALID-CODE,PROD-VC-004,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-A938929BB9559B6E
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000113,TKT-SLS-000113,2025-03-01T12:28:42Z,2025-03-01T18:18:42Z,2025-03-01T18:15:42Z,350,CREDIT_CARD,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-CDCC5069E011FEBE
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000114,TKT-SLS-000114,2025-03-01T16:07:41Z,2025-03-01T16:31:41Z,2025-03-01T16:29:41Z,24,APP,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-837E068646599C01
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000115,TKT-SLS-000115,2025-03-01T17:43:17Z,2025-03-01T18:41:17Z,2025-03-01T18:39:17Z,58,APP,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-4A1C79538F89D416
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000116,TKT-SLS-000116,2025-03-01T12:37:09Z,2025-03-01T14:50:09Z,2025-03-01T14:47:09Z,133,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-875AFF98F21A4E94
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000117,TKT-SLS-000117,2025-03-01T13:22:32Z,2025-03-01T17:29:32Z,2025-03-01T17:27:32Z,247,APP,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-2AEB9F94068A8CD7
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000118,TKT-SLS-000118,2025-03-01T12:33:58Z,2025-03-01T14:22:58Z,2025-03-01T14:17:58Z,109,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-482D88170F8E6EC2
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000119,TKT-SLS-000119,2025-03-01T15:16:53Z,2025-03-01T16:58:53Z,2025-03-01T16:54:53Z,102,CONTACTLESS,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-987A5BD05DA00084
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000120,TKT-SLS-000120,2025-03-01T11:28:32Z,2025-03-01T13:21:32Z,2025-03-01T13:16:32Z,113,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-95565862FB12F18C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000121,TKT-SLS-000121,2025-03-01T11:36:23Z,2025-03-01T12:18:23Z,2025-03-01T12:14:23Z,42,CREDIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-5AA0F1DC655A87C5
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000122,TKT-SLS-000122,2025-03-01T11:40:07Z,2025-03-01T13:19:07Z,2025-03-01T13:15:07Z,99,CREDIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-F001429D4DA7C634
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000123,TKT-SLS-000123,2025-03-01T17:50:11Z,2025-03-01T22:44:11Z,2025-03-01T22:40:11Z,294,DEBIT_CARD,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-DF014F3CD837D0C4
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000124,TKT-SLS-000124,2025-03-01T14:48:10Z,2025-03-01T15:42:10Z,2025-03-01T15:41:10Z,54,CREDIT_CARD,MAESTRO,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-0AD7CDF2250F137C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000125,TKT-SLS-000125,2025-03-01T13:08:59Z,2025-03-01T14:36:59Z,2025-03-01T14:34:59Z,88,CONTACTLESS,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-4CE1846A79F51FCA
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000126,TKT-SLS-000126,2025-03-01T09:04:01Z,2025-03-01T11:48:01Z,2025-03-01T11:44:01Z,164,APP,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-4F369F3DBB57E5B9
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000127,TKT-SLS-000127,2025-03-01T12:41:25Z,2025-03-01T15:23:25Z,2025-03-01T15:21:25Z,162,DEBIT_CARD,AMEX,£5.00,,,£5.00,20,£0.83,£5.00,SIX,AMEX,SIX-BD723921CD74634C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000128,TKT-SLS-000128,2025-03-01T15:47:48Z,2025-03-01T18:14:48Z,2025-03-01T18:11:48Z,147,CONTACTLESS,AMEX,£5.00,,,£5.00,20,£0.83,£5.00,SIX,AMEX,SIX-4C826CCD6277104B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000129,TKT-SLS-000129,2025-03-01T14:39:41Z,2025-03-01T16:46:41Z,2025-03-01T16:45:41Z,127,CREDIT_CARD,MASTERCARD,£5.00,PROMO-20,PROD-PR-003,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-BC778465EFBC53B1
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000130,TKT-SLS-000130,2025-03-01T12:54:49Z,2025-03-01T15:13:49Z,2025-03-01T15:11:49Z,139,DEBIT_CARD,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-7253DB01986F537E
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000131,TKT-SLS-000131,2025-03-01T14:31:54Z,2025-03-01T16:44:54Z,2025-03-01T16:40:54Z,133,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-A2AB221604A4A057
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000132,TKT-SLS-000132,2025-03-01T13:22:42Z,2025-03-01T16:59:42Z,2025-03-01T16:55:42Z,217,DEBIT_CARD,MASTERCARD,£5.00,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-F99ABCBB194AC05F
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000133,TKT-SLS-000133,2025-03-01T17:00:30Z,2025-03-01T18:49:30Z,2025-03-01T18:45:30Z,109,CREDIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-20639054AAF4A4BF
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000134,TKT-SLS-000134,2025-03-01T15:44:01Z,2025-03-01T17:26:01Z,2025-03-01T17:21:01Z,102,DEBIT_CARD,MAESTRO,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-5F6678637221B4CB
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000135,TKT-SLS-000135,2025-03-01T12:39:54Z,2025-03-01T13:18:54Z,2025-03-01T13:16:54Z,39,CREDIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-C4B0E31F8DCF8F44
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000136,TKT-SLS-000136,2025-03-01T13:03:36Z,2025-03-01T14:41:36Z,2025-03-01T14:40:36Z,98,CREDIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-FC11418B1A2F0826
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000137,TKT-SLS-000137,2025-03-01T12:56:12Z,2025-03-01T14:40:12Z,2025-03-01T14:38:12Z,104,CREDIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-0077348C9E1767A3
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000138,TKT-SLS-000138,2025-03-01T12:03:22Z,2025-03-01T14:59:22Z,2025-03-01T14:58:22Z,176,CONTACTLESS,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-55E330595C758518
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000139,TKT-SLS-000139,2025-03-01T12:50:39Z,2025-03-01T13:10:39Z,2025-03-01T13:05:39Z,20,DEBIT_CARD,AMEX,£2.00,,,£2.00,20,£0.33,£2.00,SIX,AMEX,SIX-9EFB0370B508441F
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000140,TKT-SLS-000140,2025-03-01T12:53:23Z,2025-03-01T13:16:23Z,2025-03-01T13:11:23Z,23,CONTACTLESS,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-4FBDD6A18F16A411
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000141,TKT-SLS-000141,2025-03-01T15:30:00Z,2025-03-01T16:30:00Z,2025-03-01T16:28:00Z,60,APP,MASTERCARD,£2.00,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-E05895733175393F
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000142,TKT-SLS-000142,2025-03-01T11:24:43Z,2025-03-01T12:30:43Z,2025-03-01T12:26:43Z,66,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-2D24F6CFD58309DA
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000143,TKT-SLS-000143,2025-03-01T18:35:57Z,2025-03-01T19:05:57Z,2025-03-01T19:03:57Z,30,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-0D8DCA7392CFCBD0
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000144,TKT-SLS-000144,2025-03-01T14:33:56Z,2025-03-01T15:26:56Z,2025-03-01T15:25:56Z,53,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-E13704F64434ACDB
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000145,TKT-SLS-000145,2025-03-01T17:10:58Z,2025-03-01T22:09:58Z,2025-03-01T22:05:58Z,-51,APP,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-DF028AC0E4BCD032
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000146,TKT-SLS-000146,2025-03-01T10:27:15Z,2025-03-01T11:12:15Z,2025-03-01T11:08:15Z,45,DEBIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-A05BF9C23B0A7DFC
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000147,TKT-SLS-000147,2025-03-01T13:38:35Z,,2025-03-01T15:07:35Z,,DEBIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-02B84FD3653FAFEE
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000148,TKT-SLS-000148,2025-03-01T14:14:45Z,2025-03-01T14:43:45Z,2025-03-01T14:41:45Z,29,DEBIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-53E1D8C5D0D10ED1
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000149,TKT-SLS-000149,2025-03-01T13:56:29Z,2025-03-01T17:12:29Z,2025-03-01T17:10:29Z,196,CASH,N/A,£5.00,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000150,TKT-SLS-000150,2025-03-02T18:46:38Z,2025-03-02T19:10:38Z,2025-03-02T19:06:38Z,24,CASH,N/A,£2.00,,,£2.00,20,£0.33,£2.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000151,TKT-SLS-000151,2025-03-02T16:28:04Z,2025-03-02T17:42:04Z,2025-03-02T17:40:04Z,74,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-75DFD601DC1A2DBF
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000152,TKT-SLS-000152,2025-03-02T16:56:50Z,2025-03-02T17:32:50Z,2025-03-02T17:31:50Z,36,CREDIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-13D4585B13126737
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000153,TKT-SLS-000153,2025-03-02T10:08:40Z,2025-03-02T11:44:40Z,2025-03-02T11:43:40Z,96,CONTACTLESS,MASTERCARD,£3.50,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-69C22DD42BCFCB91
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000154,TKT-SLS-000154,2025-03-02T12:07:00Z,2025-03-02T13:57:00Z,2025-03-02T13:56:00Z,110,CREDIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-A7B1320DDD1502F5
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000155,TKT-SLS-000155,2025-03-02T10:56:49Z,2025-03-02T11:28:49Z,2025-03-02T11:24:49Z,32,CREDIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-771102074BC1CA3A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000156,TKT-SLS-000156,2025-03-02T12:57:19Z,,2025-03-02T13:10:19Z,,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-44CE6A1FBC1A51CA
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000157,TKT-SLS-000157,2025-03-02T16:29:31Z,2025-03-02T19:27:31Z,2025-03-02T19:26:31Z,178,APP,AMEX,£5.00,,,£5.00,20,£0.83,£5.00,SIX,AMEX,SIX-5D46A87BAACBE8F3
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000158,TKT-SLS-000158,2025-03-02T12:07:27Z,2025-03-02T12:33:27Z,2025-03-02T12:31:27Z,26,CASH,N/A,£2.00,,,£2.00,20,£0.33,£2.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000159,TKT-SLS-000159,2025-03-02T12:23:14Z,2025-03-02T14:16:14Z,2025-03-02T14:14:14Z,113,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-CE335564A1B4B2F9
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000160,TKT-SLS-000160,2025-03-02T10:08:19Z,2025-03-02T12:11:19Z,2025-03-02T12:06:19Z,123,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-63B04CD65A75EE7A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000161,TKT-SLS-000161,2025-03-02T17:54:15Z,2025-03-02T19:56:15Z,2025-03-02T19:53:15Z,122,CASH,N/A,£5.00,,,£5.00,20,£0.83,£5.00,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000162,TKT-SLS-000162,2025-03-02T19:52:49Z,,2025-03-02T22:07:49Z,,CONTACTLESS,MASTERCARD,£5.00,PROMO-20,PROD-PR-003,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-4A8AEE704E064330
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000163,TKT-SLS-000163,2025-03-02T19:48:54Z,2025-03-02T22:39:54Z,2025-03-02T22:36:54Z,171,DEBIT_CARD,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-24669A254472F344
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000164,TKT-SLS-000164,2025-03-02T17:16:51Z,2025-03-02T19:38:51Z,2025-03-02T19:35:51Z,142,CONTACTLESS,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-3490025EBF1C4EFD
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000165,TKT-SLS-000165,2025-03-02T10:59:42Z,2025-03-02T15:31:42Z,2025-03-02T15:29:42Z,272,CREDIT_CARD,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-85C5B25E08A1A850
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-000166,TKT-SLS-000166,2025-03-02T15:44:04Z,2025-03-02T18:38:04Z,2025-03-02T18:37:04Z,174,DEBIT_CARD,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-BB6E9D099D8BBDDE
